dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.1775,0.765,0.9,-0.0210954139828039,9.751703698692657,0.002163254199943529,0.3570714214271422,FALLO
0.175,0.74,0.875,0.020297130331177637,9.333262881133619,0.002174708951164801,0.35843231445901047,ESTABLE
0.1975,0.79,1.225,0.021055792665265916,9.647286438200116,0.0021825611585336207,0.32471790392281646,ESTABLE
0.205,0.565,1.25,0.015512165355933138,7.064954448929205,0.002195649733917539,0.1435161517500685,ESTABLE
0.195,0.82,1.15,-0.022566230635360007,10.073719187868125,0.0022401091607292855,0.348054404529106,FALLO
0.19,0.765,0.9,-0.020251896282287518,8.839361341491966,0.00229110401757453,0.23994034004728554,FALLO
0.19,0.655,1.0,0.019370296923407526,8.41602808110279,0.002301596042306343,0.20847111937258078,ESTABLE
0.18,0.77,1.175,0.024646368771009897,10.4481656877155,0.0023589182549034102,0.4001250074992786,ESTABLE
0.1775,0.78,0.925,0.023315840775926855,9.87992498138355,0.002359920831368441,0.35236549250943766,ESTABLE
0.185,0.835,0.95,0.025148655795511843,10.40472728780116,0.0024170413216879337,0.3929966498356021,ESTABLE
0.19,0.86,1.025,-0.025576328246605495,10.354532263118134,0.002470061186414329,0.3854575596311698,FALLO
0.1825,0.57,1.05,0.020912201951297504,8.411381027496306,0.0024861793661390763,0.2142672796486381,ESTABLE
0.1775,0.8,1.025,0.025394240071631824,10.1248562176536,0.0025081087104577514,0.361902920751467,ESTABLE
0.1775,0.745,1.225,-0.026164451729466354,10.267825413882008,0.0025481979557316686,0.36473034192172593,FALLO
0.19,0.83,1.075,0.02620285274150813,10.267425763911122,0.002552037223741684,0.36127492550592005,ESTABLE
0.195,0.615,1.1,0.016461596467510997,6.31643480736172,0.002606153149609432,0.1607521787590407,ESTABLE
0.1875,0.88,0.85,0.02597702196288143,9.933702007336034,0.0026150393824673616,0.25682719406724963,ESTABLE
0.175,0.79,0.975,0.02574778765109098,9.810132346018497,0.002624611650783514,0.3295110472758333,ESTABLE
0.195,0.78,1.225,-0.025887068982820338,9.764463477967132,0.0026511511913819077,0.3305725674013788,FALLO
0.18,0.79,0.925,-0.027023947412841753,10.16218842047761,0.0026592645495908842,0.38707561312593236,FALLO
0.2125,0.89,1.25,0.027486599789200206,10.307734710430653,0.0026665994577240297,0.3641005412688219,ESTABLE
0.19,0.775,1.2,-0.02788459749578731,10.23197753834495,0.002725240296050825,0.3656445463234142,FALLO
0.175,0.795,1.0,-0.027221731278295636,9.924877122264208,0.002742777662932181,0.33823529411764675,FALLO
0.205,0.82,1.25,-0.026190845637618754,9.512814278973904,0.0027532173833673397,0.3219345717876705,FALLO
0.175,0.79,1.075,0.028445870387275196,10.10730562107102,0.0028143870833360744,0.3739351952903289,ESTABLE
0.1875,0.755,1.225,0.028981282258478736,10.291323136812412,0.0028160890366768186,0.3489549710196258,ESTABLE
0.2025,0.885,1.15,-0.029393735125240905,10.331965206396054,0.0028449316793132174,0.3970697166261758,FALLO
0.1925,0.65,1.025,-0.0216578686443043,7.46199240253757,0.0029024243762210606,0.17836149919324987,FALLO
0.19,0.845,1.05,-0.029950876365277157,10.316049249098553,0.0029033281677955784,0.3656445463234142,FALLO
0.205,0.885,1.175,-0.030734586085269466,10.27357116563373,0.0029916166043680295,0.38609663280271145,FALLO
0.1875,0.81,1.1,0.031764101942715506,10.422128675124657,0.0030477556872356053,0.39514790713365905,ESTABLE
0.1925,0.865,1.05,0.03154367691239157,10.307954322051824,0.0030601296752845587,0.39054847866411063,ESTABLE
0.1925,0.85,1.075,-0.03154179472346508,10.262488846330905,0.00307350343525479,0.379685975921443,FALLO
