dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.19,0.835,1.05,0.03378255607811598,9.876687945485363,0.003420433678230623,0.34369317712168806,ESTABLE
0.1775,0.735,1.225,0.033625916168858794,9.727126386941544,0.0034569218936023488,0.34018698425432947,ESTABLE
0.1875,0.845,0.975,-0.03456378695392992,9.949132107201198,0.003474050458020265,0.380101544664127,FALLO
0.185,0.795,1.1,0.0353212589495393,10.117200357023252,0.0034912088031365486,0.4123315426183912,ESTABLE
0.1975,0.89,1.075,0.0363165914233754,10.047708233626178,0.0036144154048813647,0.40954298205713263,ESTABLE
0.1925,0.75,1.25,-0.03338801783793466,9.234112344121389,0.00361572575616177,0.26675676102054646,FALLO
0.2,0.56,1.175,0.022982038787767056,6.3531664907585235,0.0036174148467844644,0.18721142730108828,ESTABLE
0.1875,0.77,0.9,-0.03360797886574218,9.231512322116748,0.003640571305442657,0.2810516890237705,FALLO
0.1875,0.805,1.1,-0.03702704106392263,10.06025438448394,0.003680527315594149,0.3888030607765379,FALLO
0.19,0.8,0.85,0.03171776406362348,8.579834049963363,0.003696780599591576,0.2084711193725807,ESTABLE
0.195,0.79,0.85,0.02026736558849951,5.457935727900792,0.003713375642166263,0.10423555968629035,ESTABLE
0.19,0.885,0.95,-0.03600834796786989,9.652670123292314,0.0037304028323703353,0.3284913612174051,FALLO
0.2175,0.78,1.1,-0.02112061529712639,5.632343781593389,0.0037498803546305586,0.2039245144960668,FALLO
0.185,0.805,0.925,0.037235427838275825,9.868240982299957,0.0037732588720785086,0.3565145393697244,ESTABLE
0.2,0.825,1.175,0.03511320797342421,9.260636877701737,0.003791662327022875,0.2836453646837444,ESTABLE
0.18,0.78,1.125,-0.03837183606317307,10.030390584279122,0.003825557513514017,0.42831813294603893,FALLO
0.2025,0.735,0.975,-0.01199375157653515,3.1304005971096966,0.0038313791492389716,0.09139265168495185,FALLO
0.185,0.6,1.05,-0.032506831296381655,8.432561085855848,0.0038549179739595773,0.23584952830141526,FALLO
0.2,0.85,1.15,-0.03745776399928369,9.632348537489237,0.003888746742655091,0.3317667918165545,FALLO
0.21,0.885,1.2,0.03836986000860643,9.83583320207045,0.0039010279272045445,0.38831605666208513,ESTABLE
0.1875,0.855,0.9,0.0377577436907135,9.64410846672501,0.003915109812481353,0.2798950928040336,ESTABLE
0.2075,0.89,1.175,0.03888561442636007,9.931413876183745,0.003915415761657733,0.3906405273730537,ESTABLE
0.19,0.565,1.15,-0.03536725478830993,9.029944923041626,0.003916663400466566,0.2572310635774854,FALLO
0.1775,0.76,1.175,-0.038878211259099515,9.912995296496517,0.003921943882373883,0.36190292075146724,FALLO
0.1825,0.75,0.9,-0.03676805800559846,9.359394274909306,0.003928465552964518,0.35691391574523257,FALLO
0.1825,0.8,0.975,0.03948951290648184,9.939891001825167,0.003972831583286656,0.38474998060799787,ESTABLE
0.195,0.865,1.075,0.039695909117921424,9.904698379558512,0.004007785759518182,0.39944882549189115,ESTABLE
0.2,0.81,1.2,-0.036782852370133234,9.130763845245788,0.004028452930504968,0.27794117647058825,FALLO
0.1875,0.86,0.9,-0.03901601592690751,9.666152739976605,0.00403635417072852,0.2795084971874737,FALLO
0.1875,0.775,0.9,0.037844387468091156,9.261924840197702,0.004086017552619144,0.2798950928040335,ESTABLE
0.19,0.74,1.25,0.03980261294811127,9.5090881016821,0.004185744471235496,0.27667389270868054,ESTABLE
0.215,0.87,1.25,-0.03927558461397407,9.375488086109854,0.004189177593021335,0.2870323035001379,FALLO
0.1875,0.8,0.875,-0.03952886026536495,9.392541271048623,0.00420853729833519,0.2643226392355689,FALLO
0.1925,0.8,1.15,0.04119568435418319,9.723749950901203,0.00423660465995024,0.36924359229352477,ESTABLE
0.1875,0.76,1.2,0.04243194477565737,9.977450744455384,0.004252784189311401,0.365360536729554,ESTABLE
0.1925,0.76,1.225,0.040258769996795785,9.380444248863625,0.0042917764797406645,0.29817151104691386,ESTABLE
0.2075,0.84,0.85,-0.01950668325413174,4.5275728418345,0.004308419529750434,0.12783125771823955,FALLO
0.1825,0.74,0.9,0.04028009303682856,9.172730172282982,0.00439128724821074,0.3407959338256703,ESTABLE
0.175,0.745,1.2,-0.042785232544452434,9.7301621694604,0.004397175689294884,0.33316208115321155,FALLO
0.1975,0.81,1.175,0.04126156150305871,9.37165354107336,0.004402804832916231,0.29670279334353183,ESTABLE
0.1875,0.75,1.225,-0.0439008369205518,9.928815445684235,0.004421558358165453,0.33921294130703944,FALLO
0.185,0.77,1.175,-0.04496950951348877,10.146563126367855,0.00443199425790021,0.40493882766690703,FALLO
0.2225,0.89,1.25,0.03980114505544785,8.956864760900782,0.004443646981160922,0.26938671858918567,ESTABLE
0.2,0.875,1.125,-0.044755216439677614,9.939753729626736,0.004502648421386371,0.39788109302510366,FALLO
0.1825,0.565,1.075,-0.03826777815182014,8.451987206641492,0.0045276663601366025,0.261253011108291,FALLO
0.205,0.84,1.2,-0.04081714239009848,8.994654884593235,0.004537933129597759,0.2845844721682968,FALLO
0.18,0.56,1.25,-0.044500348727578576,9.745418885096772,0.004566283835744237,0.3575798117893513,FALLO
0.175,0.775,0.95,-0.04203320108321673,9.191980019521935,0.0045728124945813645,0.30609791612498005,FALLO
0.195,0.815,1.15,-0.04416925820154072,9.635235497337874,0.004584138936068525,0.34083400662082414,FALLO
0.18,0.77,1.15,0.04616113900962038,10.009492205627087,0.00461173634599217,0.3952135772291961,ESTABLE
0.19,0.785,0.875,-0.039527484863408624,8.542587620051682,0.004627109094043434,0.21005359548405406,FALLO
0.1875,0.85,0.875,0.04450458813132707,9.54517456442581,0.0046625221813321105,0.2593671180067246,ESTABLE
0.1875,0.835,0.85,-0.04557211952987528,9.491264477986304,0.00480148031229862,0.2538628897298834,FALLO
0.195,0.8,1.175,-0.04615075691548798,9.56087525827167,0.004827043096870806,0.32824850410904677,FALLO
0.2225,0.725,1.225,-0.017319620120017643,3.5345032161934578,0.004900156842597358,0.09139265168495182,FALLO
0.205,0.58,1.2,0.031837729506312584,6.442711735799971,0.00494166599591848,0.17054385832523145,ESTABLE
0.19,0.895,0.875,-0.04507979055027622,9.119557248694065,0.004943199469110935,0.23345906667582836,FALLO
0.1775,0.71,0.85,0.04149230433767048,8.31184258824561,0.004991950208049273,0.26938671858918567,ESTABLE
0.2075,0.61,1.225,-0.036181413932096174,7.235494796155891,0.005000544531013112,0.16514024919175263,FALLO
0.1925,0.845,1.075,-0.049498475527840924,9.864936397581632,0.005017617299587491,0.36841170483041835,FALLO
0.1775,0.75,1.2,-0.049776878762893606,9.873523833301197,0.005041450205954052,0.35042300192312803,FALLO
0.185,0.815,0.975,0.050567632492176884,9.992635441896342,0.005060490076537347,0.3611851227647315,ESTABLE
0.19,0.86,1.0,0.04993006769785957,9.865869592018472,0.005060888676072521,0.38035678024299346,ESTABLE
0.18,0.565,0.975,-0.033148966297354754,6.527570928323375,0.005078300436922878,0.15653477509214644,FALLO
